#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
F12K11.12	ACO2-2	3702.Q9SHJ8	3702.Q94A28	0	0	0	0	0.081	0.363	0	0.122	0.441
F12K11.12	EFL2	3702.Q9SHJ8	3702.Q94BS8	0.081	0	0	0	0.195	0.050	0.351	0.122	0.526
F12K11.12	ACX4	3702.Q9SHJ8	3702.Q96329	0.071	0	0	0	0.321	0.076	0.266	0.136	0.562
F12K11.12	IPMS2	3702.Q9SHJ8	3702.Q9C550	0.078	0	0	0	0.182	0	0.334	0.117	0.497
F12K11.12	ETFA	3702.Q9SHJ8	3702.Q9C6I6	0.108	0	0	0	0.170	0.057	0.473	0.222	0.661
F12K11.12	MAM1	3702.Q9SHJ8	3702.Q9FG67	0.078	0	0	0	0.182	0	0.334	0.117	0.497
F12K11.12	AACT1	3702.Q9SHJ8	3702.Q9FIK7	0.078	0	0	0	0.383	0.406	0.334	0.342	0.825
F12K11.12	Q9FJI2_ARATH	3702.Q9SHJ8	3702.Q9FJI2	0.087	0	0	0	0.258	0.059	0.368	0.145	0.592
F12K11.12	SCP2	3702.Q9SHJ8	3702.Q9FMN0	0.087	0	0	0	0.253	0.059	0.368	0.145	0.589
F12K11.12	MAM3	3702.Q9SHJ8	3702.Q9FN52	0.078	0	0	0	0.182	0	0.334	0.117	0.497
F12K11.12	MCCB	3702.Q9SHJ8	3702.Q9LDD8	0.078	0	0	0	0.241	0	0.334	0.117	0.533
F12K11.12	Q9LDF5_ARATH	3702.Q9SHJ8	3702.Q9LDF5	0.081	0	0	0	0.195	0.050	0.351	0.235	0.587
F12K11.12	DIN4	3702.Q9SHJ8	3702.Q9LDY2	0	0	0	0	0.070	0	0	0.672	0.681
F12K11.12	ACX3.2	3702.Q9SHJ8	3702.Q9LMI7	0.071	0	0	0	0.321	0.076	0.266	0.097	0.543
F12K11.12	IPMS1	3702.Q9SHJ8	3702.Q9LPR4	0.078	0	0	0	0.182	0	0.334	0.117	0.497
F12K11.12	MLS	3702.Q9SHJ8	3702.Q9LZC3	0	0	0	0	0.292	0	0	0.206	0.413
F12K11.12	BCDH_BETA1	3702.Q9SHJ8	3702.Q9SAV3	0	0	0	0	0.070	0	0	0.795	0.801
F12K11.12	rps14-2	3702.Q9SHJ8	3702.Q9SMX4	0	0	0	0	0	0.414	0	0	0.414
F12K11.12	ACO3	3702.Q9SHJ8	3702.Q9SIB9	0	0	0	0	0.081	0.363	0	0.122	0.441
F12K11.12	ACX1.2	3702.Q9SHJ8	3702.Q9ZQP2	0.071	0	0	0	0.321	0.076	0.266	0.097	0.543
F12K11.12	IVD	3702.Q9SHJ8	3702.Q9SWG0	0.071	0	0	0	0.321	0.076	0.266	0.448	0.721
F14G9.19	T10O22.24	3702.P50318	3702.F4IAP5	0.128	0	0	0	0.828	0.201	0.584	0.504	0.970
F14G9.19	TKL-2	3702.P50318	3702.F4IW47	0.107	0	0	0	0.317	0.041	0	0.443	0.630
F14G9.19	LPD2	3702.P50318	3702.F4JLP5	0	0	0	0	0.153	0.043	0	0.327	0.407
F14G9.19	rbcL	3702.P50318	3702.O03042	0	0	0	0	0.050	0	0.911	0.098	0.917
F14G9.19	PPDK	3702.P50318	3702.O23404	0	0	0	0	0	0.041	0.800	0.179	0.828
F14G9.19	dl4665w	3702.P50318	3702.O23569	0.075	0	0	0	0.265	0.042	0	0.335	0.508
F14G9.19	M3E9.180	3702.P50318	3702.O65595	0.088	0	0	0	0.374	0.048	0.147	0.794	0.887
F14G9.19	PMDH1	3702.P50318	3702.O82399	0.075	0	0	0	0.259	0	0	0.667	0.752
F14G9.19	RBCS-1A	3702.P50318	3702.P10795	0	0	0	0	0.086	0	0.900	0.287	0.929
F14G9.19	RBCS-1B	3702.P50318	3702.P10796	0	0	0	0	0.098	0	0.900	0.179	0.920
F14G9.19	RBCS-2B	3702.P50318	3702.P10797	0	0	0	0	0.088	0	0.900	0.193	0.920
F14G9.19	RBCS-3B	3702.P50318	3702.P10798	0	0	0	0	0.088	0	0.900	0.176	0.919
F14G9.19	RCA	3702.P50318	3702.P10896	0	0	0	0	0.096	0.053	0.415	0.221	0.557
F14G9.19	TUFA	3702.P50318	3702.P17745	0	0	0	0	0.212	0.077	0	0.306	0.451
F14G9.19	PRK	3702.P50318	3702.P25697	0.090	0	0	0	0.094	0.046	0	0.696	0.729
F14G9.19	GAPA1	3702.P50318	3702.P25856	0.098	0.021	0	0	0.504	0.249	0.935	0.208	0.979
F14G9.19	GAPB	3702.P50318	3702.P25857	0.098	0.015	0	0	0.514	0.249	0.935	0.404	0.985
F14G9.19	GAPC1	3702.P50318	3702.P25858	0.098	0.015	0	0	0.484	0.249	0.935	0.774	0.994
F14G9.19	PGIC	3702.P50318	3702.P34795	0.113	0	0	0	0.659	0.059	0	0.374	0.798
F14G9.19	SBPASE	3702.P50318	3702.P46283	0.106	0	0	0	0.150	0	0	0.465	0.558
F14G9.19	CTIMC	3702.P50318	3702.P48491	0.118	0.880	0	0	0.724	0.182	0.875	0.565	0.998
F14G9.19	F5K20_210	3702.P50318	3702.Q9M335	0.075	0	0	0	0.259	0	0	0.204	0.406
F14G9.19	ICDH	3702.P50318	3702.Q9SLK0	0	0	0	0	0	0	0	0.410	0.410
F14G9.19	GLN2	3702.P50318	3702.Q43127	0.098	0	0	0	0.136	0	0	0.306	0.412
F14G9.19	2-Cys_Prx_B	3702.P50318	3702.Q9C5R8	0	0	0	0	0.221	0	0	0.283	0.418
F14G9.19	BAS1	3702.P50318	3702.Q96291	0	0	0	0	0.222	0	0	0.283	0.418
F14G9.19	CICDH	3702.P50318	3702.Q9SRZ6	0	0	0	0	0	0	0	0.422	0.422
F14G9.19	TUFA-2	3702.P50318	3702.Q9ZT91	0	0	0	0	0.172	0.077	0	0.306	0.423
F14G9.19	T15N1.80	3702.P50318	3702.Q8LPJ5	0	0	0	0	0	0	0	0.423	0.423
F14G9.19	ATPC1	3702.P50318	3702.Q01908	0.083	0	0	0	0.351	0	0	0.120	0.430
F14G9.19	MLS	3702.P50318	3702.Q9LZC3	0	0	0	0	0.077	0	0	0.408	0.430
F14G9.19	rps2	3702.P50318	3702.P56797	0.069	0	0	0	0.251	0.055	0	0.239	0.431
F14G9.19	CYFBP	3702.P50318	3702.Q9MA79	0.106	0	0	0	0.121	0	0	0.357	0.451
F14G9.19	RPI4	3702.P50318	3702.Q9FI13	0.107	0	0	0	0.096	0	0	0.427	0.497
F14G9.19	RPI3	3702.P50318	3702.Q9S726	0.107	0	0	0	0.130	0	0	0.420	0.510
F14G9.19	atpF	3702.P50318	3702.P56759	0.089	0	0	0	0.287	0	0	0.309	0.511
F14G9.19	PDH-E1_BETA	3702.P50318	3702.Q9C6Z3	0.045	0	0	0	0.080	0	0	0.519	0.541
F14G9.19	NAD-ME2	3702.P50318	3702.Q8L7K9	0.102	0	0	0	0.079	0.050	0.114	0.447	0.545
F14G9.19	P5CSA	3702.P50318	3702.P54887	0.142	0	0	0	0	0	0	0.507	0.558
F14G9.19	P5CSB	3702.P50318	3702.P54888	0.142	0	0	0	0	0	0	0.507	0.558
F14G9.19	NAD-ME1	3702.P50318	3702.Q9SIU0	0.102	0	0	0	0.079	0.050	0.114	0.511	0.598
F14G9.19	F9N12.9	3702.P50318	3702.Q9C8T3	0.107	0	0	0	0.080	0.066	0	0.566	0.622
F14G9.19	F28J7.18	3702.P50318	3702.Q94K13	0.107	0	0	0	0.080	0.066	0	0.566	0.622
F14G9.19	MDHNP_ARATH	3702.P50318	3702.Q8H1E2	0.075	0	0	0	0.285	0	0	0.506	0.645
F14G9.19	TKL-1	3702.P50318	3702.Q8RWV0	0.107	0	0	0	0.359	0.041	0	0.471	0.670
F14G9.19	RPE	3702.P50318	3702.Q9SAU2	0.107	0	0	0	0.122	0.066	0	0.652	0.711
F14G9.19	MDH1	3702.P50318	3702.P93819	0.075	0	0	0	0.259	0	0	0.643	0.734
F14G9.19	MDH2	3702.P50318	3702.P57106	0.075	0	0	0	0.259	0	0	0.644	0.734
F14G9.19	MMDH2	3702.P50318	3702.Q9LKA3	0.075	0	0	0	0.271	0	0	0.668	0.756
F14G9.19	PMDH2	3702.P50318	3702.Q9ZP05	0.075	0	0	0	0.292	0	0	0.667	0.763
F14G9.19	MDH3	3702.P50318	3702.Q9FJU0	0.075	0	0	0	0.259	0	0	0.699	0.776
F14G9.19	MMDH1	3702.P50318	3702.Q9ZP06	0.075	0	0	0	0.283	0	0	0.699	0.783
F14G9.19	GLYK	3702.P50318	3702.Q944I4	0	0	0	0	0.043	0	0.800	0.214	0.836
F14G9.19	MDH	3702.P50318	3702.Q9SN86	0.075	0	0	0	0.259	0	0	0.781	0.837
F14G9.19	PKP2	3702.P50318	3702.Q9FLW9	0.088	0	0	0	0.374	0.048	0.147	0.749	0.862
F14G9.19	PPC4	3702.P50318	3702.Q8GVE8	0.107	0	0	0	0.113	0	0.800	0.269	0.868
F14G9.19	MCD7.8	3702.P50318	3702.Q9FM97	0.088	0	0	0	0.374	0.048	0.147	0.767	0.872
F14G9.19	PPC2	3702.P50318	3702.Q5GM68	0.107	0	0	0	0.147	0	0.800	0.261	0.872
F14G9.19	PKP4	3702.P50318	3702.Q9M3B6	0.088	0	0	0	0.374	0.048	0.147	0.767	0.872
F14G9.19	PPC3	3702.P50318	3702.Q84VW9	0.107	0	0	0	0.113	0	0.800	0.325	0.878
F14G9.19	PKP1	3702.P50318	3702.Q9LIK0	0.088	0	0	0	0.374	0.048	0.147	0.782	0.880
F14G9.19	F1I16_220	3702.P50318	3702.Q9M044	0.088	0	0	0	0.374	0.048	0.147	0.786	0.882
F14G9.19	T11I18.16	3702.P50318	3702.Q9SQQ7	0.088	0	0	0	0.374	0.048	0.147	0.786	0.882
F14G9.19	PKP3	3702.P50318	3702.Q93Z53	0.088	0	0	0	0.377	0.048	0.147	0.784	0.882
F14G9.19	PPC1	3702.P50318	3702.Q9MAH0	0.107	0	0	0	0.113	0	0.800	0.354	0.884
F14G9.19	Q9LU95_ARATH	3702.P50318	3702.Q9LU95	0.088	0	0	0	0.374	0.048	0.147	0.794	0.887
F14G9.19	Q94KE3_ARATH	3702.P50318	3702.Q94KE3	0.088	0	0	0	0.374	0.048	0.147	0.804	0.892
F14G9.19	FBA2	3702.P50318	3702.Q944G9	0.090	0	0	0	0.121	0.070	0.732	0.543	0.892
F14G9.19	MAH20.13	3702.P50318	3702.Q9FNN1	0.088	0	0	0	0.374	0.048	0.147	0.806	0.893
F14G9.19	F1O11.21	3702.P50318	3702.Q9SJQ0	0.088	0	0	0	0.374	0.048	0.147	0.809	0.895
F14G9.19	MBK5.16	3702.P50318	3702.Q9FFP6	0.088	0	0	0	0.374	0.048	0.147	0.820	0.901
F14G9.19	PGK3	3702.P50318	3702.Q9SAJ4	0	0	0.049	0.982	0	0	0.900	0.052	0.902
F14G9.19	PGK1	3702.P50318	3702.Q9LD57	0	0	0.048	0.984	0.126	0	0.900	0.046	0.910
F14G9.19	GAPC2	3702.P50318	3702.Q9FX54	0.098	0.015	0	0	0.484	0.249	0.935	0.774	0.994
F14G9.19	GAPCP1	3702.P50318	3702.Q9SAJ6	0.098	0.010	0	0	0.484	0.249	0.935	0.793	0.994
F14G9.19	GAPCP2	3702.P50318	3702.Q5E924	0.098	0.009	0	0	0.484	0.249	0.935	0.777	0.994
F14G9.19	TIM	3702.P50318	3702.Q9SKP6	0.118	0.896	0	0	0.740	0.182	0.875	0.565	0.998
F19C24.7	F19F18.40	3702.F4I9M9	3702.A0A178UXH8	0.049	0	0	0	0.079	0	0.900	0.048	0.905
F19C24.7	F11I11.120	3702.F4I9M9	3702.A0A1P8B760	0.067	0	0	0	0	0	0.400	0.093	0.447
F19C24.7	MEE6.17	3702.F4I9M9	3702.A4FVS2	0.099	0	0	0	0.271	0	0.105	0.158	0.438
F19C24.7	LPD1	3702.F4I9M9	3702.A8MS68	0.088	0	0	0	0.252	0	0.800	0.199	0.876
F19C24.7	MFP2	3702.F4I9M9	3702.Q9ZPI5	0	0	0	0	0.083	0	0.103	0.331	0.402
F19C24.7	T10O22.24	3702.F4I9M9	3702.F4IAP5	0	0	0	0	0.080	0	0	0.382	0.407
F19C24.7	FD2	3702.F4I9M9	3702.P16972	0	0	0	0	0.075	0	0.367	0.070	0.407
F19C24.7	LTA3	3702.F4I9M9	3702.Q0WQF7	0.098	0	0	0	0.280	0	0	0.171	0.414
F19C24.7	SDH1-1	3702.F4I9M9	3702.O82663	0	0	0	0	0.204	0	0	0.297	0.417
F19C24.7	CAC2	3702.F4I9M9	3702.O04983	0.060	0	0	0	0.067	0	0.206	0.284	0.434
F19C24.7	MCCA	3702.F4I9M9	3702.Q42523	0.060	0	0	0	0.067	0	0.206	0.284	0.434
F19C24.7	F4P9.26	3702.F4I9M9	3702.O22799	0.099	0	0	0	0.271	0	0.105	0.158	0.438
F19C24.7	E1-BETA-2	3702.F4I9M9	3702.O64688	0.099	0	0	0	0.271	0	0.105	0.158	0.438
F19C24.7	Q9LW19_ARATH	3702.F4I9M9	3702.Q9LW19	0.099	0	0	0	0.271	0	0.105	0.158	0.438
F19C24.7	PDH-E1_BETA	3702.F4I9M9	3702.Q9C6Z3	0.099	0	0	0	0.271	0	0.105	0.158	0.438
F19C24.7	AIM1	3702.F4I9M9	3702.Q9ZPI6	0	0	0	0	0.141	0	0.103	0.330	0.439
F19C24.7	DIN4	3702.F4I9M9	3702.Q9LDY2	0.099	0	0	0	0.271	0	0.105	0.158	0.439
F19C24.7	EMB2360	3702.F4I9M9	3702.P42770	0.088	0	0	0	0.266	0	0	0.231	0.440
F19C24.7	PDH2	3702.F4I9M9	3702.Q38799	0.099	0	0	0	0.274	0	0.105	0.158	0.441
F19C24.7	BCDH_BETA1	3702.F4I9M9	3702.Q9SAV3	0.099	0	0	0	0.276	0	0.105	0.158	0.442
F19C24.7	AMI1	3702.F4I9M9	3702.Q9FR37	0.067	0	0	0	0	0	0.400	0.093	0.447
F19C24.7	GATA	3702.F4I9M9	3702.Q9LI77	0.067	0	0	0	0	0	0.400	0.093	0.447
F19C24.7	FAAH	3702.F4I9M9	3702.Q7XJJ7	0.067	0	0	0	0.043	0	0.400	0.093	0.449
F19C24.7	T2I1.70	3702.F4I9M9	3702.F4K6N3	0.067	0	0	0	0.046	0	0.400	0.093	0.450
F19C24.7	ECHIA	3702.F4I9M9	3702.Q6NL24	0	0	0	0	0.134	0	0.103	0.358	0.458
F19C24.7	OM64	3702.F4I9M9	3702.F4KCL7	0.088	0	0	0	0.053	0	0.400	0.093	0.467
F19C24.7	OEP64	3702.F4I9M9	3702.Q9LVH5	0.088	0	0	0	0.053	0	0.400	0.093	0.467
F19C24.7	MLS	3702.F4I9M9	3702.Q9LZC3	0	0	0	0	0.182	0	0	0.408	0.495
F19C24.7	SAHH2	3702.F4I9M9	3702.Q9LK36	0	0	0	0	0.062	0	0	0.485	0.497
F19C24.7	NodGS	3702.F4I9M9	3702.F4J9A0	0.071	0	0	0	0.053	0	0.400	0.187	0.513
F19C24.7	PED1	3702.F4I9M9	3702.Q56WD9	0.066	0	0	0	0.130	0	0	0.467	0.530
F19C24.7	HPD	3702.F4I9M9	3702.P93836	0.125	0	0	0	0.048	0	0	0.486	0.534
F19C24.7	M280_ARATH	3702.F4I9M9	3702.P93292	0.076	0	0	0	0.076	0	0.440	0.150	0.539
F19C24.7	rbcL	3702.F4I9M9	3702.O03042	0.076	0	0	0	0.076	0	0.440	0.150	0.539
F19C24.7	F4INE2_ARATH	3702.F4I9M9	3702.F4INE2	0.076	0	0	0	0.076	0	0.440	0.150	0.539
F19C24.7	accD	3702.F4I9M9	3702.P56765	0.076	0	0	0	0.076	0	0.440	0.150	0.539
F19C24.7	MCCB	3702.F4I9M9	3702.Q9LDD8	0.076	0	0	0	0.102	0	0.440	0.150	0.552
F19C24.7	T5E8_100	3702.F4I9M9	3702.Q84JL2	0.111	0	0	0	0.370	0	0.106	0.216	0.554
F19C24.7	F24J8.4	3702.F4I9M9	3702.Q9LPL5	0.111	0	0	0	0.370	0	0.106	0.216	0.554
F19C24.7	KPR	3702.F4I9M9	3702.F4KIN4	0.111	0	0	0	0.370	0	0.106	0.216	0.554
F19C24.7	IVD	3702.F4I9M9	3702.Q9SWG0	0.052	0	0	0	0.087	0	0	0.549	0.576
F19C24.7	GSA2	3702.F4I9M9	3702.Q42522	0.106	0	0	0	0.159	0	0.407	0.200	0.595
F19C24.7	GATB	3702.F4I9M9	3702.Q9FV81	0.123	0	0	0	0	0	0.574	0	0.610
F19C24.7	KAT5	3702.F4I9M9	3702.Q570C8	0.066	0	0	0	0.122	0	0	0.570	0.617
F19C24.7	HGO	3702.F4I9M9	3702.Q9ZRA2	0.108	0	0	0	0	0	0	0.633	0.658
F19C24.7	KAT1-2	3702.F4I9M9	3702.Q8LF48	0.066	0	0	0	0.178	0	0	0.595	0.662
F19C24.7	F10M23.250	3702.F4I9M9	3702.Q8H107	0.098	0	0	0	0.258	0	0	0.552	0.674
F19C24.7	ALDH6B2	3702.F4I9M9	3702.Q0WM29	0	0	0	0	0.162	0	0	0.665	0.707
F19C24.7	MCO15.2	3702.F4I9M9	3702.Q9FLQ4	0.098	0	0	0	0.258	0	0	0.613	0.718
F19C24.7	HMGCL	3702.F4I9M9	3702.O81027	0.048	0	0	0	0.082	0	0	0.712	0.727
F19C24.7	BCE2	3702.F4I9M9	3702.Q9M7Z1	0.098	0	0	0	0.258	0	0	0.698	0.780
F19C24.7	PCKA	3702.F4I9M9	3702.Q9T074	0	0	0	0	0.073	0	0.800	0	0.806
F19C24.7	dl4425c	3702.F4I9M9	3702.F4JML5	0	0	0	0	0.080	0	0.103	0.788	0.809
F19C24.7	MFDR	3702.F4I9M9	3702.Q8W3L1	0.120	0	0	0	0.078	0.363	0.574	0.370	0.836
F19C24.7	MMDH1	3702.F4I9M9	3702.Q9ZP06	0	0	0	0	0.124	0	0.800	0.151	0.838
F19C24.7	MDH	3702.F4I9M9	3702.Q9SN86	0	0	0	0	0.124	0	0.800	0.151	0.838
F19C24.7	PMDH1	3702.F4I9M9	3702.O82399	0	0	0	0	0.124	0	0.800	0.151	0.838
F19C24.7	PMDH2	3702.F4I9M9	3702.Q9ZP05	0	0	0	0	0.124	0	0.800	0.151	0.838
F19C24.7	MMDH2	3702.F4I9M9	3702.Q9LKA3	0	0	0	0	0.124	0	0.800	0.151	0.838
F19C24.7	MDH2	3702.F4I9M9	3702.P57106	0	0	0	0	0.124	0	0.800	0.183	0.844
F19C24.7	MDH3	3702.F4I9M9	3702.Q9FJU0	0	0	0	0	0.124	0	0.800	0.183	0.844
F19C24.7	MDH1	3702.F4I9M9	3702.P93819	0	0	0	0	0.124	0	0.800	0.183	0.844
F19C24.7	ACLB-2	3702.F4I9M9	3702.Q9FGX1	0.043	0	0	0	0.121	0	0.800	0.199	0.847
F19C24.7	ACLA-3	3702.F4I9M9	3702.O80526	0.043	0	0	0	0.121	0	0.800	0.199	0.847
F19C24.7	ACLA-1	3702.F4I9M9	3702.Q9SGY2	0.043	0	0	0	0.121	0	0.800	0.199	0.847
F19C24.7	ACLA-2	3702.F4I9M9	3702.O22718	0.043	0	0	0	0.121	0	0.800	0.199	0.847
F19C24.7	ACLB-1	3702.F4I9M9	3702.Q9C522	0.043	0	0	0	0.121	0	0.800	0.199	0.847
F19C24.7	GLDP2	3702.F4I9M9	3702.O80988	0	0	0	0	0.125	0	0.800	0.211	0.849
F19C24.7	GLDP1	3702.F4I9M9	3702.Q94B78	0	0	0	0	0.122	0	0.800	0.211	0.849
F19C24.7	IDH1	3702.F4I9M9	3702.Q8LFC0	0	0	0	0	0.094	0	0.822	0.153	0.851
F19C24.7	IDH2	3702.F4I9M9	3702.P93032	0	0	0	0	0.094	0	0.822	0.153	0.851
F19C24.7	CSY5	3702.F4I9M9	3702.Q9M1D3	0	0	0	0	0.271	0	0.800	0.197	0.872
F19C24.7	CSY1	3702.F4I9M9	3702.Q9LXS7	0	0	0	0	0.271	0	0.800	0.197	0.872
F19C24.7	CSY2	3702.F4I9M9	3702.Q9LXS6	0	0	0	0	0.271	0	0.800	0.197	0.872
F19C24.7	CSY3	3702.F4I9M9	3702.Q9SJH7	0	0	0	0	0.271	0	0.800	0.197	0.872
F19C24.7	CSY4	3702.F4I9M9	3702.P20115	0	0	0	0	0.271	0	0.800	0.197	0.872
F19C24.7	LPD2	3702.F4I9M9	3702.F4JLP5	0.088	0	0	0	0.252	0	0.800	0.199	0.876
F19C24.7	LPD2-2	3702.F4I9M9	3702.Q9M5K2	0.088	0	0	0	0.252	0	0.800	0.199	0.876
F19C24.7	LPD1-2	3702.F4I9M9	3702.Q9M5K3	0.088	0	0	0	0.252	0	0.800	0.199	0.876
F19C24.7	MPA24.10	3702.F4I9M9	3702.Q9FLH2	0	0	0	0	0.114	0.057	0.817	0.288	0.877
F19C24.7	F4IWV2_ARATH	3702.F4I9M9	3702.F4IWV2	0	0	0	0	0.114	0.057	0.817	0.288	0.877
F19C24.7	GDH1	3702.F4I9M9	3702.P25855	0	0	0	0	0.060	0	0.800	0.482	0.894
F19C24.7	F19F18.50	3702.F4I9M9	3702.Q8H1G4	0.049	0	0	0	0	0	0.900	0.048	0.901
F19C24.7	GDH2-2	3702.F4I9M9	3702.Q38946	0	0	0.150	0.719	0	0	0.900	0	0.911
F19C24.7	GSH3	3702.F4I9M9	3702.Q9S7A0	0	0	0.152	0.714	0	0	0.900	0	0.911
F19C24.7	GDH1-2	3702.F4I9M9	3702.Q43314	0	0	0.154	0.713	0	0	0.900	0.165	0.923
F19C24.7	CICDH	3702.F4I9M9	3702.Q9SRZ6	0	0	0	0	0.164	0	0.895	0.241	0.927
F19C24.7	ICDH	3702.F4I9M9	3702.Q9SLK0	0	0	0	0	0.164	0	0.895	0.241	0.927
F19C24.7	GGAT1	3702.F4I9M9	3702.Q9LR30	0.045	0	0	0	0.050	0	0.916	0.157	0.928
F19C24.7	GGAT2	3702.F4I9M9	3702.Q9S7E9	0.045	0	0	0	0.050	0	0.916	0.157	0.928
F19C24.7	T15N1.80	3702.F4I9M9	3702.Q8LPJ5	0	0	0	0	0.182	0	0.895	0.241	0.929
F19C24.7	GLN2	3702.F4I9M9	3702.Q43127	0.071	0	0	0	0.051	0	0.937	0.264	0.953
F19C24.7	GLN1-1	3702.F4I9M9	3702.Q56WN1	0.071	0	0	0	0.051	0	0.937	0.269	0.954
F19C24.7	GLN1-2	3702.F4I9M9	3702.Q8LCE1	0.071	0	0	0	0.051	0	0.937	0.281	0.955
F19C24.7	GLN1-3	3702.F4I9M9	3702.Q9LVI8	0.071	0	0	0	0.051	0	0.937	0.281	0.955
F19C24.7	P5CSB	3702.F4I9M9	3702.P54888	0.060	0	0	0	0	0	0.915	0.513	0.957
F19C24.7	P5CSA	3702.F4I9M9	3702.P54887	0.060	0	0	0	0	0	0.915	0.513	0.957
F19C24.7	GLN1-5	3702.F4I9M9	3702.Q8GXW5	0.071	0	0	0	0.051	0	0.937	0.455	0.965
F19C24.7	GLN1-4	3702.F4I9M9	3702.Q9FMD9	0.071	0	0	0	0.051	0	0.937	0.449	0.965
F19C24.7	GLT1	3702.F4I9M9	3702.Q9LV03	0.104	0	0	0	0.141	0.624	0.947	0.241	0.986
F19C24.7	GLU2	3702.F4I9M9	3702.Q9T0P4	0.104	0	0	0	0.141	0.624	0.947	0.776	0.995
F19C24.7	GLU1	3702.F4I9M9	3702.Q9ZNZ7	0.104	0	0	0	0.141	0.624	0.947	0.723	0.995
F19F18.40	LPD2-2	3702.A0A178UXH8	3702.Q9M5K2	0	0	0	0	0.060	0	0	0.402	0.413
F19F18.40	F11I11.120	3702.A0A178UXH8	3702.A0A1P8B760	0.109	0	0	0	0.067	0	0	0.390	0.449
F19F18.40	GATB	3702.A0A178UXH8	3702.Q9FV81	0.047	0	0	0	0.069	0	0	0.431	0.451
F19F18.40	GGAT1	3702.A0A178UXH8	3702.Q9LR30	0	0	0	0	0.076	0	0	0.451	0.471
F19F18.40	LPD2	3702.A0A178UXH8	3702.F4JLP5	0	0	0	0	0.062	0	0	0.468	0.481
F19F18.40	GGAT2	3702.A0A178UXH8	3702.Q9S7E9	0	0	0	0	0	0	0	0.492	0.492
F19F18.40	GLU1	3702.A0A178UXH8	3702.Q9ZNZ7	0	0	0	0	0.080	0	0	0.479	0.500
F19F18.40	GLU2	3702.A0A178UXH8	3702.Q9T0P4	0	0	0	0	0	0	0	0.501	0.501
F19F18.40	PSAH2	3702.A0A178UXH8	3702.Q9SUI6	0	0	0	0	0.089	0	0	0.500	0.525
F19F18.40	PSAO	3702.A0A178UXH8	3702.Q949Q5	0	0	0	0	0.079	0	0	0.528	0.547
F19F18.40	FAAH	3702.A0A178UXH8	3702.Q7XJJ7	0.109	0	0	0	0.067	0	0	0.531	0.576
F19F18.40	PSAH1	3702.A0A178UXH8	3702.Q9SUI7	0	0	0	0	0.086	0	0	0.573	0.593
F19F18.40	AMI1	3702.A0A178UXH8	3702.Q9FR37	0.109	0	0	0	0.083	0	0	0.747	0.776
F19F18.40	PPC4	3702.A0A178UXH8	3702.Q8GVE8	0	0	0	0	0	0	0.800	0	0.800
F19F18.40	PCKA	3702.A0A178UXH8	3702.Q9T074	0	0	0	0	0.045	0	0.800	0	0.800
F19F18.40	PPC3	3702.A0A178UXH8	3702.Q84VW9	0	0	0	0	0	0	0.800	0	0.800
F19F18.40	PPC1	3702.A0A178UXH8	3702.Q9MAH0	0	0	0	0	0	0	0.800	0	0.800
F19F18.40	MMDH1	3702.A0A178UXH8	3702.Q9ZP06	0	0	0	0	0	0	0.800	0.047	0.801
F19F18.40	MDH1	3702.A0A178UXH8	3702.P93819	0	0	0	0	0	0	0.800	0.047	0.801
F19F18.40	MDH3	3702.A0A178UXH8	3702.Q9FJU0	0	0	0	0	0	0	0.800	0.047	0.801
F19F18.40	MDH2	3702.A0A178UXH8	3702.P57106	0	0	0	0	0	0	0.800	0.047	0.801
F19F18.40	MDH	3702.A0A178UXH8	3702.Q9SN86	0	0	0	0	0	0	0.800	0.047	0.801
F19F18.40	MMDH2	3702.A0A178UXH8	3702.Q9LKA3	0	0	0	0	0	0	0.800	0.047	0.801
F19F18.40	PMDH1	3702.A0A178UXH8	3702.O82399	0	0	0	0	0	0	0.800	0.047	0.801
F19F18.40	NADP-ME2	3702.A0A178UXH8	3702.Q9LYG3	0	0	0	0	0	0	0.800	0.063	0.804
F19F18.40	NADP-ME1	3702.A0A178UXH8	3702.O82191	0	0	0	0	0	0	0.800	0.063	0.804
F19F18.40	NADP-ME3	3702.A0A178UXH8	3702.Q9XGZ0	0	0	0	0	0	0	0.800	0.063	0.804
F19F18.40	NADP-ME4	3702.A0A178UXH8	3702.Q9CA83	0	0	0	0	0.044	0	0.800	0.063	0.805
F19F18.40	PPC2	3702.A0A178UXH8	3702.Q5GM68	0	0	0	0	0.076	0	0.800	0	0.807
F19F18.40	MDHNP_ARATH	3702.A0A178UXH8	3702.Q8H1E2	0	0	0	0	0.087	0	0.800	0.047	0.810
F19F18.40	PMDH2	3702.A0A178UXH8	3702.Q9ZP05	0	0	0	0	0.088	0	0.800	0.047	0.810
F19F18.40	NAD-ME2	3702.A0A178UXH8	3702.Q8L7K9	0	0	0	0	0	0	0.800	0.174	0.827
F19F18.40	MLS	3702.A0A178UXH8	3702.Q9LZC3	0	0	0	0	0	0	0.800	0.202	0.833
F19F18.40	NAD-ME1	3702.A0A178UXH8	3702.Q9SIU0	0	0	0	0	0.045	0	0.800	0.203	0.834
F19F18.40	GDH2-2	3702.A0A178UXH8	3702.Q38946	0.049	0	0	0	0	0	0.900	0.049	0.901
